Id,IsAccountPrivate,IsVerified,HasProfilePicture,NumberFollowing,NumberFollowers,NumberLikes,HasInstagramLink,HasYoutubeLink,HasAccountDescription,HasLinkInDescription,PostsExist,NumberOfPosts,FollowingToFollowerRatio,LikesToFollowerRatio,AverageNumberOfHashtags,AverageNumberOfComments,AverageNumberOfCharacters,AverageNumberOfForwardings,AverageNumberOfLikes,AverageNumberOfLinkedProfiles,AverageNumberOfUsedFilters,AverageNumberOfViews,LikesToViewRatio,CommentsToViewRatio
7E8D607F-FAF8-4DDF-AC36-0188321FA934,0,0,1.0,365,17,506.0,0,0,0.0,0.0,1.0,20.0,21.470588235294116,29.764705882352942,0.8,0.25,20.2,0.25,1.4,0.25,0.15,18.4,0.0760869565217391,0.0135869565217391
F2D1A7FE-9A54-45CB-8D13-018A3F3C8CAA,0,0,1.0,144,5,4.0,0,0,0.0,0.0,1.0,9.0,28.8,0.8,0.7777777777777778,0.1111111111111111,12.0,0.0,0.4444444444444444,0.1111111111111111,0.0,1.0,0.4444444444444444,0.1111111111111111
6CA6475E-2137-465A-9210-0192BF1569F2,0,0,1.0,22,8,0.0,0,0,1.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2A294D2E-B83A-4BDE-ACA9-01AA4C511BC7,0,0,1.0,200,15,0.0,0,0,0.0,0.0,0.0,0.0,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F49C95B0-DEF8-4F6F-9E85-01B3CF34DA49,0,0,1.0,90,204,3914.0,0,0,1.0,0.0,1.0,4.0,0.4411764705882353,19.186274509803923,2.25,14.5,37.75,1.5,970.5,0.0,0.0,18724.0,0.0518318735312967,0.0007744071779534
D90A1225-5120-4671-8281-01B4955D8358,0,0,1.0,409,52,0.0,1,0,1.0,0.0,0.0,0.0,7.865384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75893CAB-5F7D-4782-A349-01BD864A7929,0,0,1.0,258,7,0.0,0,0,0.0,0.0,0.0,0.0,36.857142857142854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23EAA787-2DC5-46FF-A822-01C2081D5ED1,0,0,0.0,0,0,0.0,0,0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9D4FAAFF-711B-499E-BFB6-01C77E96389C,0,0,1.0,80,13,15.0,0,0,0.0,0.0,1.0,20.0,6.153846153846154,1.1538461538461537,0.0,0.0,0.8,0.0,0.75,0.0,0.0,3.3,0.2272727272727273,0.0
4076A75D-6F1E-4E48-A464-01CDDC7C742D,0,0,1.0,151,5,0.0,0,0,1.0,0.0,0.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931AC492-D70B-487C-90F1-01DD4CC1275F,0,0,1.0,741,3,0.0,0,0,0.0,0.0,0.0,0.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC4A2A30-4357-4DCB-A8C1-01DDABA12BBD,0,0,1.0,49,2,0.0,0,0,0.0,0.0,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8166841C-ECC2-4339-B1A2-01F89B5BFD77,0,0,1.0,707,22,0.0,0,0,1.0,0.0,0.0,0.0,32.13636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94AD3B3D-AEE4-48B7-91E4-02018EDC60C0,0,0,1.0,2491,302,3148.0,0,0,1.0,0.0,1.0,20.0,8.248344370860927,10.42384105960265,1.3,0.35,25.35,0.2,22.7,0.15,0.2,291.6,0.0778463648834019,0.0012002743484224
8BEDB738-0AE7-4E93-826F-0204DAE652C7,0,0,1.0,93,0,0.0,0,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9BA2B2DB-D160-49A9-88A5-020878FD2015,0,0,1.0,13,20,0.0,0,0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705CA02B-9E62-4DC0-A234-020C87384270,0,0,1.0,2,2,2.0,0,0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,30.5,0.5,1.0,0.0,0.5,19.0,0.0526315789473684,0.0526315789473684
659E935D-DA59-43DD-BC78-020D18EBF5B5,0,0,1.0,2408,151,464.0,0,0,0.0,0.0,1.0,20.0,15.947019867549669,3.0728476821192054,0.4,0.1,12.3,0.0,3.15,0.15,0.3,12.95,0.2432432432432432,0.0077220077220077
26C5DD50-64B7-4971-9277-020FA4A49BEF,0,0,1.0,5471,103,0.0,0,0,0.0,0.0,0.0,0.0,53.116504854368934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21C486D6-0E0F-4DA0-8ACC-02187D111D35,0,0,1.0,30,2,1.0,0,0,0.0,0.0,1.0,2.0,15.0,0.5,0.5,0.0,5.5,0.0,0.5,0.0,0.0,0.5,1.0,0.0
28FC8457-3C85-4EC9-B040-0223B9E17CD5,0,0,1.0,206,9,10.0,0,0,0.0,0.0,1.0,7.0,22.88888888888889,1.1111111111111112,1.7142857142857142,0.2857142857142857,23.857142857142858,0.0,1.4285714285714286,0.0,0.1428571428571428,12.0,0.119047619047619,0.0238095238095238
E1376F1B-53E1-4814-BB68-02246A9148FD,0,0,1.0,486,46,72.0,0,0,0.0,0.0,1.0,13.0,10.565217391304348,1.565217391304348,0.3846153846153846,0.0,14.0,0.3076923076923077,5.538461538461538,0.0,0.0,35.92307692307692,0.1541755888650963,0.0
BE76BD50-F071-4E0F-87F9-0244E844741D,0,0,0.0,0,4,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2C654D8-D1A7-44EB-9BB8-0244F995D40D,0,0,1.0,205,22,0.0,0,0,1.0,0.0,0.0,0.0,9.318181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBF28C59-0011-4F1C-876B-0253C6CE31E3,1,0,1.0,8,27,174.0,0,0,0.0,0.0,0.0,0.0,0.2962962962962963,6.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F06B6E20-5401-4167-8C3B-0263274BAA97,0,0,1.0,315,15,0.0,0,0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B44FDCD0-2020-48AC-AE84-0264386BFEEE,0,0,1.0,463,15,6.0,0,0,0.0,0.0,1.0,2.0,30.866666666666667,0.4,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.5,0.4615384615384615,0.0
0D15C027-25F8-4641-9BA0-02654D0071FE,0,0,1.0,622,32,13.0,1,0,1.0,0.0,1.0,15.0,19.4375,0.40625,2.7333333333333334,0.0,59.6,0.0,0.8666666666666667,0.0,0.0,37.4,0.0231729055258467,0.0
755C3456-41DC-430D-BBE1-02667F30613D,1,0,1.0,539,11,76.0,0,0,0.0,0.0,0.0,0.0,49.0,6.909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19ED00FD-FB9B-4A12-B1B4-026B7C0DD5A4,0,0,1.0,1409,323,1497.0,0,0,1.0,0.0,1.0,20.0,4.362229102167182,4.634674922600619,0.85,1.95,26.55,0.15,42.6,0.15,0.0,538.7,0.0790792648969742,0.0036198255058474
25989868-5463-4BD0-B029-026CDECA7F0C,0,0,1.0,107,0,0.0,0,0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BF855822-05B2-4FA2-BD80-026CE10618BA,0,0,1.0,8734,175,197.0,0,0,1.0,0.0,1.0,9.0,49.90857142857143,1.1257142857142857,3.2222222222222223,2.4444444444444446,49.11111111111112,0.8888888888888888,18.77777777777778,0.1111111111111111,0.4444444444444444,62.22222222222222,0.3017857142857143,0.0392857142857142
1914D399-7C64-4B6D-A998-0272F9C011F1,0,0,1.0,38,2,33.0,0,0,0.0,0.0,1.0,17.0,19.0,16.5,0.5294117647058824,0.1176470588235294,11.294117647058824,0.0,1.9411764705882355,0.0588235294117647,0.1764705882352941,58.8235294117647,0.033,0.002
01203FF4-F7F4-4330-932E-027C40DAAEBA,1,0,1.0,149,0,0.0,0,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42602C5E-6233-4862-9283-0284A88BA1EE,0,0,1.0,2996,133,0.0,0,0,1.0,0.0,0.0,0.0,22.526315789473685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56056186-0FB8-4BF3-9813-028A471B1830,1,0,1.0,3038,17,0.0,0,0,0.0,0.0,0.0,0.0,178.7058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D0AE1F6E-6A60-47D8-A60C-028D796CC4CC,0,0,1.0,260,28,235.0,0,0,0.0,0.0,1.0,20.0,9.285714285714286,8.392857142857142,0.2,0.0,21.65,0.0,4.85,0.05,0.05,156.6,0.030970625798212,0.0
9AADCD65-9D5F-4E60-80AB-028F63D83736,0,0,1.0,1046,27,0.0,0,0,0.0,0.0,0.0,0.0,38.74074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26151D5E-9FD8-4B4C-9448-0295BC93D36C,0,0,1.0,5280,232,0.0,0,0,0.0,0.0,0.0,0.0,22.75862068965517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9B4B1C91-6325-496E-A618-0295F6657C1E,0,0,1.0,774,36,18.0,0,0,0.0,0.0,1.0,16.0,21.5,0.5,0.0,0.0,0.875,0.0,1.125,0.0,0.0,53.5,0.0210280373831775,0.0
271089A1-AE39-45D4-AD01-0297B0EE6ADF,0,0,1.0,113,1,0.0,0,0,1.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EED75ECD-A67C-41A6-8730-029BE1C04CDC,0,0,1.0,492,45,85.0,0,0,0.0,0.0,1.0,20.0,10.933333333333334,1.8888888888888888,0.4,0.0,17.4,0.0,3.45,0.0,0.3,19.6,0.1760204081632653,0.0
6C95C94A-77A4-4BE0-86CB-02AA452EFC57,0,0,1.0,16,0,0.0,0,0,0.0,0.0,1.0,5.0,,,0.2,0.0,2.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0
E602C5B6-A09E-45A0-8830-02B09853D8CC,0,0,1.0,2563,81,167.0,0,0,0.0,0.0,1.0,20.0,31.641975308641975,2.0617283950617282,0.15,0.25,5.3,0.0,3.2,0.05,0.1,32.25,0.0992248062015503,0.0077519379844961
38C359F1-7CE5-498D-8BB9-02B09B587A2D,0,0,1.0,13,2,3.0,0,0,1.0,0.0,1.0,3.0,6.5,1.5,2.6666666666666665,1.3333333333333333,65.66666666666667,0.0,1.0,0.3333333333333333,0.3333333333333333,11.333333333333334,0.088235294117647,0.1176470588235294
ACA4E233-2C90-4881-A86D-02B0D2F61DCD,0,0,1.0,3297,163,111.0,0,0,0.0,0.0,1.0,20.0,20.226993865030675,0.6809815950920245,0.2,0.0,5.2,0.0,3.8,0.05,0.0,57.35,0.066259808195292,0.0
FA3B45AA-057A-49B3-831F-02B9D6B0AD19,0,0,1.0,22,0,0.0,0,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEB0D126-980E-4ADD-B662-02C0A2194F05,1,0,1.0,380,33,0.0,0,0,0.0,0.0,0.0,0.0,11.515151515151516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9DEB99C6-CB93-4BB2-9363-02C15C3415E9,1,0,1.0,263,0,0.0,0,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2ED70FFF-F7FA-4ED6-9095-02C43FC78110,0,0,1.0,6137,357,1587.0,0,0,1.0,0.0,1.0,20.0,17.19047619047619,4.445378151260504,0.7,0.6,26.9,0.0,5.05,0.5,0.3,14.5,0.3482758620689655,0.0413793103448275
DEE4B4D4-6D00-4DBC-A2C2-02C49887D2CD,0,0,1.0,339,12,0.0,0,0,0.0,0.0,0.0,0.0,28.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711C8CB8-2324-41F4-9120-02C741C58583,0,0,1.0,107,0,0.0,0,0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5E5E6563-BCED-4B4A-A3BE-02D0486D6115,0,0,1.0,6,1,0.0,0,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6131CBBE-481B-4D27-AA20-02D64B8BEEE2,0,0,1.0,208,30,166.0,0,0,1.0,0.0,1.0,20.0,6.933333333333334,5.533333333333333,0.2,0.2,11.0,0.0,3.4,0.0,0.1,21.9,0.1552511415525114,0.0091324200913242
375F54BB-9E56-4A69-8E44-02E081F65AC1,0,0,1.0,107,0,0.0,0,0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1C8BC4FD-F32D-4297-8F6D-02E0DE19CED6,0,0,1.0,3080,362,2215.0,0,0,0.0,0.0,1.0,20.0,8.508287292817679,6.1187845303867405,1.6,0.0,54.15,0.0,1.65,0.05,0.05,8.9,0.1853932584269662,0.0
5FF7B33A-892F-4F19-AA75-02F4D051D354,0,0,1.0,161,10,0.0,0,0,0.0,0.0,0.0,0.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E15BDC0E-E0FE-4AA1-8F23-02F8BCA158AE,0,0,1.0,675,20,0.0,0,0,0.0,0.0,0.0,0.0,33.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0B5A27C-6904-4F9D-9E31-0301409FECEF,0,0,1.0,152,1,0.0,0,0,1.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4AB4C9A5-94CC-4B19-9673-03095D6E5B36,0,0,1.0,714,38,3.0,0,0,0.0,0.0,1.0,10.0,18.789473684210527,0.07894736842105263,0.0,0.0,0.8,0.0,0.3,0.0,0.0,2.5,0.12,0.0
5F47E8AA-45A3-4AAF-9BEC-03142124B90B,0,0,1.0,330,3,0.0,0,0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A572BD60-374C-4BA3-B975-03146751E965,0,0,1.0,80,6,62.0,0,0,0.0,0.0,1.0,20.0,13.333333333333334,10.333333333333334,0.0,0.0,1.3,0.2,0.1,0.0,0.0,13.95,0.007168458781362,0.0
D847DC78-2342-4996-B098-0317F7F969D6,0,0,1.0,48,102900,844600.0,1,0,1.0,0.0,1.0,20.0,0.0004664723032069971,8.207968901846453,2.3,146.75,44.7,27.75,10788.25,0.45,0.15,78850.0,0.1368199112238427,0.001861128725428
BFE77ED1-74C5-4872-B337-031B5470F882,0,1,1.0,969,1300000,25500000.0,1,1,1.0,0.0,1.0,20.0,0.0007453846153846154,19.615384615384617,0.15,955.45,27.5,413.9,56605.0,0.25,0.25,472685.0,0.1197520547510498,0.0020213249838687
36E76449-AAF5-4EC6-BBFB-03248534FD47,0,0,1.0,599,21,3.0,0,0,0.0,0.0,1.0,7.0,28.523809523809526,0.14285714285714285,0.5714285714285714,0.0,6.571428571428571,0.0,0.4285714285714285,0.0,0.0,2.571428571428572,0.1666666666666666,0.0
F649FD40-629E-4428-9A78-03280B6C107E,0,0,1.0,70,1,0.0,0,0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5DB38BB8-49CF-41E9-ABA3-032C6E00629A,0,0,1.0,40,2,0.0,0,0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8A27E88C-D56F-45DF-A134-032E8CB55E9B,1,0,1.0,28,4,1.0,0,0,0.0,0.0,0.0,0.0,7.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174B018D-62DE-4ACB-9C53-0336100F5634,0,0,1.0,110,6,1.0,0,0,0.0,0.0,1.0,1.0,18.333333333333332,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.3333333333333333,0.0
783BE76C-4B8C-4A31-8C25-033ADB92E5A2,0,0,1.0,35,38,319.0,0,0,0.0,0.0,1.0,20.0,0.9210526315789473,8.394736842105264,0.1,0.15,17.3,0.1,3.8,0.0,0.1,110.4,0.0344202898550724,0.0013586956521739
7A0AD8BA-A23D-4C8E-9EF3-033F00B87BD1,0,0,1.0,452,19,1.0,0,0,1.0,0.0,0.0,0.0,23.789473684210527,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9A60C78B-C093-4D99-9B42-034221279CDF,0,0,1.0,159,15,447.0,0,0,1.0,0.0,1.0,8.0,10.6,29.8,7.5,0.25,89.75,0.0,55.875,0.125,0.0,365.75,0.1527682843472317,0.0006835269993164
1CCEEA16-07B9-48C3-BE39-034C89446D06,0,0,1.0,674,25,0.0,0,0,0.0,0.0,0.0,0.0,26.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8F298C1B-08B6-491F-A28D-0363F7301150,0,0,1.0,81,105,662.0,1,0,1.0,0.0,1.0,20.0,0.7714285714285715,6.304761904761905,1.55,4.05,21.45,0.05,11.4,0.0,0.35,602.1,0.0189337319382162,0.0067264573991031
DAEC3694-03DC-4BEE-954D-03657B50E029,0,0,1.0,242,4,0.0,0,0,0.0,0.0,0.0,0.0,60.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DF65D021-144C-4771-B841-03677B688BD8,0,0,1.0,4,5759,9379.0,1,0,1.0,0.0,1.0,20.0,0.0006945650286508074,1.6285813509289808,4.6,4.6,66.25,15.6,164.0,0.2,0.15,3581.2,0.0457947056852451,0.001284485647269
2F8342CA-1A35-4357-8969-03801079712F,0,0,1.0,92,8,0.0,0,0,0.0,0.0,1.0,3.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2CA875CB-682F-4EFE-80F5-038273D2E7C7,0,0,1.0,16,2,4.0,0,0,0.0,0.0,1.0,3.0,8.0,2.0,0.0,0.6666666666666666,15.0,0.0,1.3333333333333333,0.0,0.0,7.0,0.1904761904761904,0.0952380952380952
7374F48D-2813-4F37-9A0A-039256788B96,1,0,1.0,88,13,5.0,0,0,0.0,0.0,0.0,0.0,6.769230769230769,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2DAE5975-47CC-4017-9DEC-039AD35F8A63,0,0,1.0,7054,444,621.0,0,0,0.0,0.0,1.0,20.0,15.887387387387387,1.3986486486486487,0.0,0.05,4.2,0.05,5.7,0.0,0.05,23.95,0.2379958246346555,0.0020876826722338
515FBD42-84B8-4050-9961-039C271CEE84,0,0,1.0,56,0,0.0,0,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A427317D-9EE3-48BE-8825-03A5978C65CE,1,0,1.0,192,1,0.0,0,0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01D7F6B6-AC31-4DD5-8632-03A6B7616240,0,0,1.0,25,0,0.0,0,0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69128A75-9A80-4E6E-ACB0-03A800B89648,0,0,1.0,3,0,0.0,0,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C318D192-34AE-4535-B0EA-03ADDD373748,0,0,1.0,22,15,106.0,0,0,0.0,0.0,1.0,20.0,1.4666666666666666,7.066666666666666,0.0,0.1,4.95,0.05,2.95,0.05,0.15,31.55,0.0935023771790808,0.0031695721077654
C5D8667B-979A-4077-A35A-03AF5BC5B889,0,0,1.0,264,10,6.0,0,0,0.0,0.0,1.0,4.0,26.4,0.6,0.25,0.5,14.0,0.0,1.5,0.0,0.0,33.0,0.0454545454545454,0.0151515151515151
59D76919-EDE1-4FBC-A6AB-03BD4C94AA7A,0,0,0.0,77,1,0.0,0,0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98AAB650-EBB8-4FF8-9FE5-03C3AE824663,1,0,1.0,87,82,0.0,0,0,0.0,0.0,0.0,0.0,1.0609756097560976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B10A02D6-746A-4C45-94E8-03CAD2964C19,0,0,1.0,402,12,0.0,0,0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1E2FC90F-16A4-40A7-AEEA-03CB194D875C,1,0,1.0,79,18,0.0,0,0,0.0,0.0,0.0,0.0,4.388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CECBF69F-2252-4E57-91AB-03E1C19EEAB4,0,0,1.0,643,13,0.0,0,0,0.0,0.0,0.0,0.0,49.46153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EF758157-D80E-4F6F-96E6-03F31FC2A949,0,0,1.0,210,3,0.0,0,0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93CF809A-2CC6-4DB1-9B94-03F6BB8F5FC3,0,0,1.0,270,29,15.0,0,0,1.0,0.0,1.0,5.0,9.310344827586206,0.5172413793103449,0.0,0.0,2.6,0.0,3.0,0.0,0.0,33.6,0.0892857142857142,0.0
A0AAD410-8B10-4DC2-ADC1-03FA4E7F3AED,1,0,0.0,319,0,0.0,0,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89D6BF81-F0B8-4E4E-99FE-04060BB50691,0,0,1.0,560,70,489.0,0,0,1.0,0.0,1.0,20.0,8.0,6.985714285714286,2.7,0.0,69.75,0.0,1.95,0.0,0.05,18.3,0.1065573770491803,0.0
18D6A851-B32D-4D1D-A97D-0409700EF87E,0,0,1.0,31,7,0.0,0,0,0.0,0.0,0.0,0.0,4.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDEC117A-57CB-420E-89EA-0409FDE514F4,0,0,1.0,186,7,0.0,0,0,0.0,0.0,1.0,1.0,26.571428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0A30B710-3BE4-45F1-9A94-0410059D1D62,0,0,1.0,2504,473,12600.0,1,0,1.0,0.0,1.0,20.0,5.293868921775899,26.6384778012685,0.35,1.05,25.15,0.3,22.0,0.45,0.0,134.9,0.1630837657524091,0.0077835433654558
7B150DDA-58B6-42F3-9715-0426A6B09CBF,1,0,0.0,174,8,0.0,0,0,0.0,0.0,0.0,0.0,21.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59174703-DACB-4581-ACE8-042B56B1F4B1,0,0,1.0,1258,47,0.0,0,0,0.0,0.0,0.0,0.0,26.76595744680851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDFAC801-028E-40AD-9AA2-0436D34675A4,0,0,1.0,3,14,77.0,0,0,0.0,0.0,1.0,6.0,0.21428571428571427,5.5,0.0,0.5,0.6666666666666666,0.0,12.833333333333334,0.0,0.0,193.5,0.0663221360895779,0.0025839793281653
C66AC1E3-5872-4990-B7A2-0441F5ED1DA4,0,0,1.0,78,0,0.0,0,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BE69B81E-B9DC-4739-8493-044328216C0E,0,0,1.0,5132,2738,17200.0,0,0,1.0,0.0,1.0,20.0,1.8743608473338202,6.281957633308985,0.35,1.25,6.5,0.05,42.4,0.15,0.3,228.55,0.1855173922555239,0.0054692627433821
BECDB9FA-A65E-441C-8C9A-044415407C58,0,0,1.0,7110,156,395.0,0,0,1.0,0.0,1.0,20.0,45.57692307692308,2.532051282051282,1.2,0.3,23.65,0.0,2.0,0.4,0.2,9.55,0.2094240837696334,0.031413612565445
57A85445-3586-4D59-ABCA-04612A0FAF28,0,0,1.0,4791,136,1324.0,0,0,1.0,0.0,1.0,20.0,35.22794117647059,9.735294117647058,0.4,0.5,15.65,0.0,8.35,0.15,0.35,53.05,0.1573986804901036,0.0094250706880301
DBD58EFC-7A4E-4555-968A-0461CD5D9A83,0,0,1.0,137,28,106.0,0,0,0.0,0.0,1.0,20.0,4.892857142857143,3.7857142857142856,0.45,0.65,8.4,0.2,5.0,0.25,0.1,152.9,0.0327011118378024,0.0042511445389143
8BB37E82-A205-4183-A60D-046BB42020FD,0,0,1.0,342,58,703.0,0,0,0.0,0.0,1.0,12.0,5.896551724137931,12.120689655172415,2.25,1.1666666666666667,58.0,0.0833333333333333,6.5,0.0,0.0,124.58333333333331,0.0521739130434782,0.0093645484949832
D689C854-A582-42D2-AEB4-0478AA9386D8,0,0,1.0,123,0,0.0,0,0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C7FC6442-C831-4FC5-B533-0488AFFDDA5B,0,0,1.0,237,4,5.0,0,0,1.0,0.0,1.0,3.0,59.25,1.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,1.5,0.0
3A248ABB-0A59-4717-A5CC-048E7B833DC9,1,0,1.0,1878,23,34.0,0,0,0.0,0.0,0.0,0.0,81.65217391304348,1.4782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
006B5937-97F2-41F6-A253-049416EC806C,0,0,1.0,37,32,680.0,1,1,0.0,0.0,1.0,20.0,1.15625,21.25,1.45,0.1,31.25,0.0,6.6,0.15,0.15,65.15,0.101304681504221,0.0015349194167306
CEF50DA6-F86F-4DB8-AD6F-0496A61CC653,0,0,1.0,780,23,0.0,0,0,0.0,0.0,0.0,0.0,33.91304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0FF3D24E-D8A8-4E2F-A995-0496F7584CA0,0,0,1.0,1280,51,14.0,0,0,0.0,0.0,1.0,1.0,25.098039215686274,0.27450980392156865,3.0,9.0,49.0,0.0,14.0,0.0,0.0,99.0,0.1414141414141414,0.0909090909090909
C489F14C-9CE9-4322-A5D6-04A17C130AD7,0,0,1.0,8691,1016,0.0,0,0,0.0,0.0,0.0,0.0,8.554133858267717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
